Date/Time,Pressure,Temp F
12/21/2020 7:00,14.6517,77.4
12/21/2020 7:15,14.654,77.4
12/21/2020 7:30,14.654,77.4
12/21/2020 7:45,14.654,77.4
12/21/2020 8:00,14.6523,77.574
12/21/2020 8:15,14.6523,77.574
12/21/2020 8:30,14.6523,77.574
12/21/2020 8:45,14.6552,77.749
12/21/2020 9:00,14.653,77.749
12/21/2020 9:15,14.6536,77.923
12/21/2020 9:30,14.6536,77.923
12/21/2020 9:45,14.6474,78.098
12/21/2020 10:00,14.6474,78.098
12/21/2020 10:15,14.6474,78.098
12/21/2020 10:30,14.6479,78.274
12/21/2020 10:45,14.6458,78.274
12/21/2020 11:00,14.6434,78.274
12/21/2020 11:15,14.6389,78.274
12/21/2020 11:30,14.6395,78.449
12/21/2020 11:45,14.6374,78.449
12/21/2020 12:00,14.6356,78.624
12/21/2020 12:15,14.6334,78.624
12/21/2020 12:30,14.6317,78.8
12/21/2020 12:45,14.6295,78.8
12/21/2020 13:00,14.6301,78.975
12/21/2020 13:15,14.6256,78.975
12/21/2020 13:30,14.6278,78.975
12/21/2020 13:45,14.6233,78.975
12/21/2020 14:00,14.6217,79.151
12/21/2020 14:15,14.6239,79.151
12/21/2020 14:30,14.6217,79.151
12/21/2020 14:45,14.6178,79.326
12/21/2020 15:00,14.6133,79.326
12/21/2020 15:15,14.6156,79.326
12/21/2020 15:30,14.6133,79.326
12/21/2020 15:45,14.611,79.326
12/21/2020 16:00,14.6133,79.326
12/21/2020 16:15,14.6133,79.326
12/21/2020 16:30,14.6149,79.151
12/21/2020 16:45,14.6149,79.151
12/21/2020 17:00,14.6172,79.151
12/21/2020 17:15,14.6217,79.151
12/21/2020 17:30,14.6262,79.151
12/21/2020 17:45,14.6262,79.151
12/21/2020 18:00,14.6278,78.975
12/21/2020 18:15,14.6323,78.975
12/21/2020 18:30,14.6362,78.8
12/21/2020 18:45,14.6385,78.8
12/21/2020 19:00,14.643,78.8
12/21/2020 19:15,14.6401,78.624
12/21/2020 19:30,14.6424,78.624
12/21/2020 19:45,14.6469,78.624
12/21/2020 20:00,14.6485,78.449
12/21/2020 20:15,14.7589,78.449
12/21/2020 20:30,14.787,78.8
12/21/2020 20:45,14.7802,78.8
12/21/2020 21:00,14.769,78.8
12/21/2020 21:15,14.755,78.624
12/21/2020 21:30,14.7415,78.624
12/21/2020 21:45,14.7273,78.449
12/21/2020 22:00,14.7161,78.449
12/21/2020 22:15,14.7042,78.274
12/21/2020 22:30,14.6952,78.274
12/21/2020 22:45,14.6857,78.098
12/21/2020 23:00,14.6722,78.098
12/21/2020 23:15,14.6648,77.923
12/21/2020 23:30,14.6536,77.923
12/21/2020 23:45,14.6462,77.749
12/22/2020 0:00,14.6394,77.749
12/22/2020 0:15,14.6298,77.574
12/22/2020 0:30,14.6231,77.574
12/22/2020 0:45,14.6157,77.4
12/22/2020 1:00,14.6112,77.4
12/22/2020 1:15,14.6023,77.4
12/22/2020 1:30,14.6001,77.4
12/22/2020 1:45,14.6316,77.4
12/22/2020 2:00,14.6287,77.225
12/22/2020 2:15,14.6265,77.225
12/22/2020 2:30,14.6265,77.225
12/22/2020 2:45,14.6214,77.05
12/22/2020 3:00,14.6214,77.05
12/22/2020 3:15,14.6214,77.05
12/22/2020 3:30,14.6191,77.05
12/22/2020 3:45,14.6185,76.876
12/22/2020 4:00,14.6163,76.876
12/22/2020 4:15,14.6185,76.876
12/22/2020 4:30,14.6208,76.876
12/22/2020 4:45,14.623,76.876
12/22/2020 5:00,14.6201,76.703
12/22/2020 5:15,14.6246,76.703
12/22/2020 5:30,14.6269,76.703
12/22/2020 5:45,14.6308,76.528
12/22/2020 6:00,14.633,76.528
12/22/2020 6:15,14.6337,76.703
12/22/2020 6:30,14.6421,76.528
12/22/2020 6:45,14.6427,76.703
12/22/2020 7:00,14.6427,76.703
12/22/2020 7:15,14.6449,76.703
12/22/2020 7:30,14.6449,76.703
12/22/2020 7:45,14.6433,76.876
12/22/2020 8:00,14.6433,76.876
12/22/2020 8:15,14.6439,77.05
12/22/2020 8:30,14.6461,77.05
12/22/2020 8:45,14.6466,77.225
12/22/2020 9:00,14.645,77.4
12/22/2020 9:15,14.6405,77.4
12/22/2020 9:30,14.6411,77.574
12/22/2020 9:45,14.6439,77.749
12/22/2020 10:00,14.6423,77.923
12/22/2020 10:15,14.6407,78.098
12/22/2020 10:30,14.6362,78.098
12/22/2020 10:45,14.6389,78.274
12/22/2020 11:00,14.6345,78.274
12/22/2020 11:15,14.6345,78.274
12/22/2020 11:30,14.6329,78.449
12/22/2020 11:45,14.6329,78.449
12/22/2020 12:00,14.6305,78.449
12/22/2020 12:15,14.6305,78.449
12/22/2020 12:30,14.6289,78.624
12/22/2020 12:45,14.6244,78.624
12/22/2020 13:00,14.6221,78.624
12/22/2020 13:15,14.625,78.8
12/22/2020 13:30,14.6227,78.8
12/22/2020 13:45,14.6227,78.8
12/22/2020 14:00,14.6182,78.8
12/22/2020 14:15,14.6227,78.8
12/22/2020 14:30,14.6182,78.8
12/22/2020 14:45,14.6188,78.975
12/22/2020 15:00,14.6143,78.975
12/22/2020 15:15,14.6143,78.975
12/22/2020 15:30,14.6121,78.975
12/22/2020 15:45,14.6121,78.975
12/22/2020 16:00,14.6121,78.975
12/22/2020 16:15,14.6121,78.975
12/22/2020 16:30,14.6121,78.975
12/22/2020 16:45,14.6143,78.975
12/22/2020 17:00,14.6166,78.975
12/22/2020 17:15,14.6166,78.975
12/22/2020 17:30,14.6211,78.975
12/22/2020 17:45,14.6211,78.975
12/22/2020 18:00,14.6233,78.975
12/22/2020 18:15,14.6278,78.975
12/22/2020 18:30,14.6317,78.8
12/22/2020 18:45,14.634,78.8
12/22/2020 19:00,14.6379,78.624
12/22/2020 19:15,14.6424,78.624
12/22/2020 19:30,14.6395,78.449
12/22/2020 19:45,14.644,78.449
12/22/2020 20:00,14.6434,78.274
12/22/2020 20:15,14.6434,78.274
12/22/2020 20:30,14.6474,78.098
12/22/2020 20:45,14.6474,78.098
12/22/2020 21:00,14.6452,78.098
12/22/2020 21:15,14.6468,77.923
12/22/2020 21:30,14.6491,77.923
12/22/2020 21:45,14.6513,77.923
12/22/2020 22:00,14.6462,77.749
12/22/2020 22:15,14.6507,77.749
12/22/2020 22:30,14.653,77.749
12/22/2020 22:45,14.6478,77.574
12/22/2020 23:00,14.6523,77.574
12/22/2020 23:15,14.6478,77.574
12/22/2020 23:30,14.6478,77.574
12/22/2020 23:45,14.6427,77.4
12/23/2020 0:00,14.6382,77.4
12/23/2020 0:15,14.6405,77.4
12/23/2020 0:30,14.6331,77.225
12/23/2020 0:45,14.631,77.225
12/23/2020 1:00,14.631,77.225
12/23/2020 1:15,14.6287,77.225
12/23/2020 1:30,14.6259,77.05
12/23/2020 1:45,14.6236,77.05
12/23/2020 2:00,14.6214,77.05
12/23/2020 2:15,14.6191,77.05
12/23/2020 2:30,14.6191,77.05
12/23/2020 2:45,14.6163,76.876
12/23/2020 3:00,14.6185,76.876
12/23/2020 3:15,14.6185,76.876
12/23/2020 3:30,14.6208,76.876
12/23/2020 3:45,14.6208,76.876
12/23/2020 4:00,14.623,76.876
12/23/2020 4:15,14.623,76.876
12/23/2020 4:30,14.623,76.876
12/23/2020 4:45,14.623,76.876
12/23/2020 5:00,14.6253,76.876
12/23/2020 5:15,14.6275,76.876
12/23/2020 5:30,14.6292,76.703
12/23/2020 5:45,14.6337,76.703
12/23/2020 6:00,14.6337,76.703
12/23/2020 6:15,14.6382,76.703
12/23/2020 6:30,14.6404,76.703
12/23/2020 6:45,14.6449,76.703
12/23/2020 7:00,14.6449,76.703
12/23/2020 7:15,14.65,76.876
12/23/2020 7:30,14.65,76.876
12/23/2020 7:45,14.6523,76.876
12/23/2020 8:00,14.65,76.876
12/23/2020 8:15,14.6529,77.05
12/23/2020 8:30,14.6595,77.05
12/23/2020 8:45,14.6574,77.05
12/23/2020 9:00,14.6574,77.05
12/23/2020 9:15,14.6601,77.225
12/23/2020 9:30,14.6556,77.225
12/23/2020 9:45,14.6556,77.225
12/23/2020 10:00,14.654,77.4
12/23/2020 10:15,14.6562,77.4
12/23/2020 10:30,14.654,77.4
12/23/2020 10:45,14.6523,77.574
12/23/2020 11:00,14.6546,77.574
12/23/2020 11:15,14.653,77.749
12/23/2020 11:30,14.6485,77.749
12/23/2020 11:45,14.6417,77.749
12/23/2020 12:00,14.6439,77.749
12/23/2020 12:15,14.6394,77.749
12/23/2020 12:30,14.6356,77.923
12/23/2020 12:45,14.6333,77.923
12/23/2020 13:00,14.631,77.923
12/23/2020 13:15,14.6294,78.098
12/23/2020 13:30,14.6272,78.098
12/23/2020 13:45,14.6249,78.098
12/23/2020 14:00,14.6278,78.274
12/23/2020 14:15,14.6278,78.274
12/23/2020 14:30,14.6233,78.274
12/23/2020 14:45,14.621,78.274
12/23/2020 15:00,14.6233,78.274
12/23/2020 15:15,14.621,78.274
12/23/2020 15:30,14.6233,78.274
12/23/2020 15:45,14.6233,78.274
12/23/2020 16:00,14.621,78.274
12/23/2020 16:15,14.621,78.274
12/23/2020 16:30,14.6239,78.449
12/23/2020 16:45,14.6239,78.449
12/23/2020 17:00,14.6284,78.449
12/23/2020 17:15,14.6284,78.449
12/23/2020 17:30,14.6323,78.274
12/23/2020 17:45,14.63,78.274
12/23/2020 18:00,14.6323,78.274
12/23/2020 18:15,14.6323,78.274
12/23/2020 18:30,14.6345,78.274
12/23/2020 18:45,14.6389,78.274
12/23/2020 19:00,14.6407,78.098
12/23/2020 19:15,14.6429,78.098
12/23/2020 19:30,14.6474,78.098
12/23/2020 19:45,14.6446,77.923
12/23/2020 20:00,14.6507,77.749
12/23/2020 20:15,14.6485,77.749
12/23/2020 20:30,14.6501,77.574
12/23/2020 20:45,14.6523,77.574
12/23/2020 21:00,14.654,77.4
12/23/2020 21:15,14.654,77.4
12/23/2020 21:30,14.6535,77.225
12/23/2020 21:45,14.6579,77.225
12/23/2020 22:00,14.6556,77.225
12/23/2020 22:15,14.6574,77.05
12/23/2020 22:30,14.6595,77.05
12/23/2020 22:45,14.659,76.876
12/23/2020 23:00,14.6568,76.876
12/23/2020 23:15,14.6584,76.703
12/23/2020 23:30,14.6539,76.703
12/23/2020 23:45,14.6539,76.703
12/24/2020 0:00,14.6511,76.528
12/24/2020 0:15,14.6482,76.354
12/24/2020 0:30,14.6459,76.354
12/24/2020 0:45,14.6443,76.528
12/24/2020 1:00,14.6398,76.528
12/24/2020 1:15,14.6392,76.354
12/24/2020 1:30,14.6347,76.354
12/24/2020 1:45,14.6347,76.354
12/24/2020 2:00,14.6302,76.354
12/24/2020 2:15,14.6302,76.354
12/24/2020 2:30,14.6302,76.354
12/24/2020 2:45,14.6258,76.354
12/24/2020 3:00,14.6273,76.181
12/24/2020 3:15,14.6228,76.181
12/24/2020 3:30,14.6252,76.181
12/24/2020 3:45,14.6252,76.181
12/24/2020 4:00,14.6228,76.181
12/24/2020 4:15,14.6228,76.181
12/24/2020 4:30,14.6252,76.181
12/24/2020 4:45,14.6246,76.006
12/24/2020 5:00,14.6268,76.006
12/24/2020 5:15,14.6313,76.006
12/24/2020 5:30,14.6313,76.006
12/24/2020 5:45,14.6336,76.006
12/24/2020 6:00,14.6381,76.006
12/24/2020 6:15,14.6397,75.832
12/24/2020 6:30,14.6442,75.832
12/24/2020 6:45,14.6465,75.832
12/24/2020 7:00,14.6487,75.832
12/24/2020 7:15,14.6532,75.832
12/24/2020 7:30,14.6516,76.006
12/24/2020 7:45,14.6492,76.006
12/24/2020 8:00,14.6521,76.181
12/24/2020 8:15,14.6521,76.181
12/24/2020 8:30,14.6506,76.354
12/24/2020 8:45,14.6511,76.528
12/24/2020 9:00,14.6494,76.703
12/24/2020 9:15,14.6494,76.703
12/24/2020 9:30,14.6455,76.876
12/24/2020 9:45,14.6461,77.05
12/24/2020 10:00,14.6466,77.225
12/24/2020 10:15,14.645,77.4
12/24/2020 10:30,14.6456,77.574
12/24/2020 10:45,14.6462,77.749
12/24/2020 11:00,14.6401,77.923
12/24/2020 11:15,14.6407,78.098
12/24/2020 11:30,14.6413,78.274
12/24/2020 11:45,14.6395,78.449
12/24/2020 12:00,14.635,78.449
12/24/2020 12:15,14.6329,78.449
12/24/2020 12:30,14.6329,78.449
12/24/2020 12:45,14.6305,78.449
12/24/2020 13:00,14.6284,78.449
12/24/2020 13:15,14.626,78.449
12/24/2020 13:30,14.626,78.449
12/24/2020 13:45,14.6215,78.449
12/24/2020 14:00,14.6239,78.449
12/24/2020 14:15,14.6221,78.624
12/24/2020 14:30,14.6176,78.624
12/24/2020 14:45,14.6199,78.624
12/24/2020 15:00,14.6155,78.624
12/24/2020 15:15,14.6205,78.8
12/24/2020 15:30,14.6155,78.624
12/24/2020 15:45,14.6182,78.8
12/24/2020 16:00,14.616,78.8
12/24/2020 16:15,14.6188,78.975
12/24/2020 16:30,14.6211,78.975
12/24/2020 16:45,14.6182,78.8
12/24/2020 17:00,14.6205,78.8
12/24/2020 17:15,14.6227,78.8
12/24/2020 17:30,14.6272,78.8
12/24/2020 17:45,14.6289,78.624
12/24/2020 18:00,14.6289,78.624
12/24/2020 18:15,14.6289,78.624
12/24/2020 18:30,14.6311,78.624
